edge,MAE,RMSE
8_37to9_37,1.9117686759730985,2.3713797195742963
8_30to8_31,1.8903069932443084,2.371119275949877
8_50to7_50,1.8860859778851873,2.363877388562312
8_34to8_35,1.8814082990927061,2.3596078192944256
Lexington_31toPark_31,1.8886447929013068,2.355123169144608
5_36to5_35,1.854399007158263,2.3269674198485992
9_46to8_46,1.8603399285047315,2.3183735360934463
Madison_31toMadison_32,1.8353909935933381,2.312525034384229
5_56to5_55,1.8544106465960393,2.3108163018693535
8_42to9_42,1.8225373314716258,2.293254361521949
9_48to8_48,1.8313802869652922,2.278273502368846
9_56to9_55,1.8187946309832894,2.259905477078151
6_30to5_30,1.8323437431394907,2.2418962030021716
5_54to5_53,1.807510329461171,2.237654300282994
8_52to7_52,1.7829335420760521,2.237103541977219
Lexington_33toLexington_34,1.7994597132612629,2.23391926952922
5_33to6_33,1.7852335316107548,2.2214771929988872
Madison_35to5_35,1.8124755682744933,2.220659158777618
Madison_41toMadison_42,1.762967178619893,2.219762152527542
6_30to6_31,1.7559511907719951,2.20031883551586
7_50to6_50,1.767444582546279,2.20011111718599
8_34to7_34,1.7653894561927646,2.19692366474863
6_37to7_37,1.7836363366147225,2.179682851206179
9_35to9_34,1.7259068221550582,2.168482040794482
Park_44toLexington_44,1.7441061849952046,2.1503992554657643
8_41to9_41,1.7085177150901796,2.1443372651772186
8_42to8_43,1.6914907441650484,2.1414321638053337
6_42to6_43,1.6914302141346114,2.1359436833772456
Lexington_55toLexington_56,1.6906175565279824,2.1329337835492854
7_36to7_35,1.685580464098606,2.1227453787096198
7_55to7_54,1.6950980474266795,2.1214209274885794
5_58to5_57,1.7010857309765157,2.1074359648937913
Madison_32toPark_32,1.678460498578705,2.1025855608477397
9_50to8_50,1.6905320752555217,2.0972209977709606
7_56to7_55,1.678023928229865,2.0854384156033867
8_32to7_32,1.6582666236413153,2.0751052818619256
8_34to9_34,1.596729815989166,1.9801004219666
7_32to6_32,1.5957345809348746,1.978278422862859
8_43to9_43,1.5934760995367856,1.9747765210342187
8_35to9_35,1.5742832907228956,1.9725360067938984
Park_42toLexington_42,1.6172160844688985,1.9722364539339756
7_58to7_57,1.590873730513714,1.9664321186282112
Park_31toMadison_31,1.608257749435327,1.958268427986482
5_31to6_31,1.5955608111875206,1.952878209503802
8_41to8_42,1.5342929137990713,1.927168483073637
7_52to6_52,1.5639560237280896,1.9260200163632215
7_54to7_53,1.541723275816047,1.9257292529117052
5_57toMadison_57,1.551081847070392,1.9152190520847925
8_54to7_54,1.534786866222907,1.9129258273713532
Madison_57toPark_57,1.5417128062108085,1.9089684436018306
Lexington_31toLexington_32,1.5248814236129642,1.9024428224859276
Madison_30toMadison_31,1.5221160858705185,1.885514255878913
7_33to7_32,1.5098760415852934,1.8699251708539788
8_45to9_45,1.4796356151441865,1.8646291985859027
9_52to8_52,1.486094735844669,1.8582674281241602
8_57to7_57,1.5322317277274515,1.8474264611234124
9_58to9_57,1.4853750886837798,1.8400933161013928
9_54to8_54,1.4566190584374823,1.8142210656395759
9_56to8_56,1.471258844533317,1.8007330923900453
9_57to8_57,1.4767675193562568,1.7895570035585973
8_30to7_30,1.4461267340607424,1.7793523827665552
6_35to7_35,1.4295275037639084,1.7678487996265102
7_56to6_56,1.4166598808724986,1.7347671288101774
6_34to6_35,1.3929178508953513,1.7316323172701582
7_54to6_54,1.4041412507427329,1.731482920463033
8_56to7_56,1.4019265148734887,1.706227263807124
8_47to9_47,1.3712926859427095,1.687024814098221
Park_40toLexington_40,1.3861884349955418,1.6699558697807284
6_34to7_34,1.3782079691137716,1.6536696540048337
7_40to7_39,1.3158466058422345,1.648792763095535
Madison_30toPark_30,1.3532705961021128,1.6244002809133045
7_33to8_33,1.3148210913676535,1.5947583783484889
9_30to8_30,1.2595122116150017,1.5608770041711895
8_56to8_57,1.2335790325184193,1.5597722970017247
7_57to8_57,1.2501140311136791,1.5526682369313283
8_49to9_49,1.259413847428676,1.5452125428799568
Madison_33to5_33,1.2764328954727862,1.537126177525629
Madison_33toMadison_34,1.243820810911321,1.5366918033578023
Madison_31to5_31,1.3012516493669697,1.534483800478745
8_33to8_34,1.2291301085972892,1.5086003233441072
Park_38toLexington_38,1.2586567121070376,1.5004144612240389
8_51to9_51,1.22902292093822,1.493686208105219
7_58to6_58,1.2368129891066209,1.4909774837429126
9_58to8_58,1.2354868793934355,1.4890484616545483
8_33to9_33,1.197388100794534,1.4515950703654066
6_33to7_33,1.1941036410003307,1.4431949845852123
5_30toMadison_30,1.1680763451233311,1.4267356530248072
Park_31toPark_30,1.1385872986222416,1.42503024873963
9_39to9_38,1.1410091575304415,1.422195893399395
9_37to9_36,1.1285792073564902,1.406545582765224
9_41to9_40,1.1118549563540454,1.385429165726963
5_58toMadison_58,1.1804666133402315,1.3825402814109131
5_32to5_31,1.118265212124625,1.3528114000595948
8_53to9_53,1.1368992745163777,1.3241102927121964
Park_36toLexington_36,1.1128363232600684,1.3108735711537554
Madison_57toMadison_58,1.1092919946207573,1.299297343272555
5_33to5_32,1.0686965699411886,1.2901293647315706
Lexington_50toLexington_51,1.0269831973699757,1.2840269872539638
7_30to6_30,1.0470935318414303,1.2689704996094706
9_45to9_44,1.030960419455648,1.2672615693089486
Lexington_52toLexington_53,1.0174655790760971,1.2604753695437616
Lexington_54toLexington_55,1.0177800920614468,1.2568610609572117
Park_57toLexington_57,1.0440790124304125,1.2555016780273927
9_47to9_46,1.007641675836689,1.2346422121101757
Park_34toLexington_34,1.0974060878334453,1.224651466227988
9_49to9_48,0.9873047374245598,1.212318957934749
5_31to5_30,1.0413269052322922,1.2086601815157096
Lexington_48toLexington_49,0.9767243356287404,1.2067658041317133
Lexington_34toLexington_35,0.9770764234142717,1.2004932822591718
Lexington_46toLexington_47,0.9726350005540089,1.2001323496992493
6_57to6_58,1.0428406553890361,1.1944344352999063
7_31to8_31,0.9986281479335353,1.1851839864701659
9_51to9_50,0.959471259340231,1.1823505200903779
Lexington_42toLexington_43,0.9686838975908941,1.1792813210322377
8_55to9_55,1.029355539098695,1.1778150229801925
Lexington_38toLexington_39,0.9490452560196629,1.1655793458928214
Lexington_40toLexington_41,0.9453704376182317,1.1655784606317119
Park_57toPark_58,0.978984673005628,1.1614748895854226
9_57to9_56,0.9589769256847963,1.1499267165546905
9_53to9_52,0.9405600680486803,1.1399230634001616
Lexington_36toLexington_37,0.9253919852812281,1.137444788346542
6_31to7_31,0.9955903428189655,1.1254831312499118
9_33to9_32,0.9191394650050612,1.1233653254950582
Lexington_44toLexington_45,0.9127264231894997,1.116132543856561
Park_32toLexington_32,1.0218316891378345,1.1105629727606177
Lexington_56toLexington_57,0.9183706575401334,1.1035549317636217
8_58to7_58,0.9755529238525211,1.0968171061690668
6_58to5_58,0.9735536039536986,1.0883042657399677
9_55to9_54,0.9000306424690397,1.0854901890135706
8_57to8_58,1.0266737399528754,1.0832229823714692
7_32to7_31,0.920551636211472,1.07669385240006
Madison_58toPark_58,0.975206539013368,1.0756905565023065
8_57to9_57,0.9894463547920755,1.0746832617175925
Lexington_32toLexington_33,0.9173295773197987,1.0626903278175555
9_32to9_31,0.9921724754418187,1.0288822071171522
Park_30toLexington_30,1.0087451802916008,1.0211791722972512
Lexington_30toLexington_31,1.008506524965461,1.0115128982748316
7_31to7_30,0.9831557777332314,1.0099931385108456
9_31to9_30,1.0054540597726478,1.0091039078799893
Lexington_57toLexington_58,1.0088862286643008,1.0088862286642768
Park_58toLexington_58,1.0088862286643008,1.0088862286642768
8_31to9_31,1.0088862286643008,1.0088862286642768
